season,setgroup,field,hybrid,family,density,block,MST,YLD,n,YieldEnv
s:2015,Late,f:5ITA3_,EN7005,Female Group 63,125,1,13,11.9,77,15.49620422
s:2015,Late,f:5ITA3_,EN7005,Female Group 63,65,2,13,13.20555556,77,15.49620422
s:2015,Late,f:5ITA3_,EN7005,Female Group 63,80,2,13,14.2,77,15.49620422
s:2015,Late,f:5ITA3_,EN7005,Female Group 63,95,2,13,15.05454545,77,15.49620422
s:2015,Late,f:5ITA3_,EN7005,Female Group 63,110,2,13,14.87619048,77,15.49620422
s:2015,Late,f:5ITA3_,EN7005,Female Group 63,125,2,13,11.36315789,77,15.49620422
s:2015,Late,f:5ITA3-,EP5716,Female Group 48,65,1,13,8.791666667,51,13.323026875
s:2015,Late,f:5ITA3-,EP5716,Female Group 48,80,1,13,9.913636364,51,13.323026875
s:2015,Late,f:5ITA3-,EP5716,Female Group 48,95,1,13,10.78888889,51,13.323026875
s:2015,Late,f:5ITA3-,EP5716,Female Group 48,110,1,13,8.2,51,13.323026875
s:2015,Late,f:5ITA3-,EP5716,Female Group 48,125,1,13,9.045454545,51,13.323026875
s:2015,Late,f:5ITA3_,EP5716,Female Group 48,80,2,13,16.82352941,83,15.061861224
s:2015,Late,f:5ITA3_,EP5716,Female Group 48,95,2,13,19.08181818,83,15.061861224
s:2015,Late,f:5ITA3_,EP5716,Female Group 48,110,2,13,17.04615385,83,15.061861224
s:2015,Late,f:5ITA3_,EP5716,Female Group 48,125,2,13,18.25555556,83,15.061861224
s:2015,Late,f:5ITA1_,EP6214,Female Group 50,80,1,13,16.80714286,99,15.918912646
s:2015,Late,f:5ITA1_,EP6214,Female Group 50,95,1,13,17.4,99,15.918912646
s:2015,Late,f:5ITA1_,EP6214,Female Group 50,110,1,13,16.05333333,99,15.918912646
s:2015,Late,f:5ITA1_,EP6214,Female Group 50,125,1,13,18.89375,99,15.918912646
s:2015,Late,f:5ITA1_,EP6214,Female Group 50,65,2,13,15.66666667,99,15.918912646
s:2015,Late,f:5ITA1_,EP6214,Female Group 50,80,2,13,17.78461538,99,15.918912646
s:2015,Late,f:5ITA1_,EP6214,Female Group 50,95,2,13,19.69230769,99,15.918912646
s:2015,Late,f:5ITA1_,EP6214,Female Group 50,110,2,13,19.03333333,99,15.918912646
s:2015,Late,f:5ITA1_,EP6214,Female Group 50,125,2,13,20.88571429,99,15.918912646
s:2015,Late,f:5ITA3_,EP6214,Female Group 50,65,1,13,17.22666667,77,15.099163392
s:2015,Late,f:5ITA3_,EP6214,Female Group 50,80,1,13,18.01818182,77,15.099163392
s:2015,Late,f:5ITA3_,EP6214,Female Group 50,95,1,13,16.2,77,15.099163392
s:2015,Late,f:5ITA3_,EP6214,Female Group 50,110,1,13,16.252,77,15.099163392
s:2015,Late,f:5ITA3_,EP6214,Female Group 50,125,1,13,15.604,77,15.099163392
s:2015,Late,f:5ITA3_,EP6214,Female Group 50,65,2,13,14.44210526,77,15.099163392
s:2015,Late,f:5ITA3_,EP6214,Female Group 50,80,2,13,14.51111111,77,15.099163392
s:2015,Late,f:5ITA3_,EP6214,Female Group 50,95,2,13,15.59,77,15.099163392
s:2015,Late,f:5ITA3_,EP6214,Female Group 50,110,2,13,14.99130435,77,15.099163392
s:2015,Late,f:5ITA3_,EP6214,Female Group 50,125,2,13,15.87058824,77,15.099163392
s:2015,Late,f:5POR1,EP6214,Female Group 50,65,1,13,16.19375,60,13.192485555
s:2015,Late,f:5POR1,EP6214,Female Group 50,80,1,13,15.449,60,13.192485555
s:2015,Late,f:5POR1,EP6214,Female Group 50,95,1,13,17.315,60,13.192485555
s:2015,Late,f:5POR1,EP6214,Female Group 50,110,1,13,15.92066667,60,13.192485555
s:2015,Late,f:5POR1,EP6214,Female Group 50,125,1,13,16.92675,60,13.192485555
s:2015,Late,f:5POR1,EP6214,Female Group 50,65,2,13,15.02575,60,13.192485555
s:2015,Late,f:5POR1,EP6214,Female Group 50,80,2,13,15.7795,60,13.192485555
s:2015,Late,f:5POR1,EP6214,Female Group 50,95,2,13,15.49325,60,13.192485555
s:2015,Late,f:5POR1,EP6214,Female Group 50,110,2,13,15.5445,60,13.192485555
s:2015,Late,f:5POR1,EP6214,Female Group 50,125,2,13,15.80825,60,13.192485555
s:2015,Late,f:5SPA1,EP6214,Female Group 50,65,1,13,13.01481481,110,13.787368336
s:2015,Late,f:5SPA1,EP6214,Female Group 50,80,1,13,14.01153846,110,13.787368336
s:2015,Late,f:5SPA1,EP6214,Female Group 50,95,1,13,14.21666667,110,13.787368336
s:2015,Late,f:5SPA1,EP6214,Female Group 50,110,1,13,14.49090909,110,13.787368336
s:2015,Late,f:5SPA1,EP6214,Female Group 50,125,1,13,14.46521739,110,13.787368336
s:2015,Late,f:5SPA1,EP6214,Female Group 50,65,2,13,13.75238095,110,13.787368336
s:2015,Late,f:5SPA1,EP6214,Female Group 50,80,2,13,15.55357143,110,13.787368336
s:2015,Late,f:5SPA1,EP6214,Female Group 50,95,2,13,14.76521739,110,13.787368336
s:2015,Late,f:5SPA1,EP6214,Female Group 50,110,2,13,15.54347826,110,13.787368336
s:2015,Late,f:5SPA1,EP6214,Female Group 50,125,2,13,14.41363636,110,13.787368336
s:2015,Late,f:5POR1,EP6739,Female Group 61,65,1,13,14.2685,60,13.441086944
s:2015,Late,f:5POR1,EP6739,Female Group 61,80,1,13,14.487,60,13.441086944
s:2015,Late,f:5POR1,EP6739,Female Group 61,95,1,13,13.78033333,60,13.441086944
s:2015,Late,f:5POR1,EP6739,Female Group 61,110,1,13,14.78833333,60,13.441086944
s:2015,Late,f:5POR1,EP6739,Female Group 61,125,1,13,15.57366667,60,13.441086944
s:2015,Late,f:5POR1,EP6739,Female Group 61,65,2,13,14.44325,60,13.441086944
s:2015,Late,f:5POR1,EP6739,Female Group 61,80,2,13,13.423,60,13.441086944
s:2015,Late,f:5POR1,EP6739,Female Group 61,95,2,13,13.773,60,13.441086944
s:2015,Late,f:5POR1,EP6739,Female Group 61,110,2,13,15.405,60,13.441086944
s:2015,Late,f:5POR1,EP6739,Female Group 61,125,2,13,14.59825,60,13.441086944
s:2015,Late,f:5SPA1,EP6739,Female Group 61,65,1,13,13.335,110,13.821713065
s:2015,Late,f:5SPA1,EP6739,Female Group 61,80,1,13,13.64545455,110,13.821713065
s:2015,Late,f:5SPA1,EP6739,Female Group 61,95,1,13,14.845,110,13.821713065
s:2015,Late,f:5SPA1,EP6739,Female Group 61,110,1,13,14.18947368,110,13.821713065
s:2015,Late,f:5SPA1,EP6739,Female Group 61,125,1,13,14.74736842,110,13.821713065
s:2015,Late,f:5SPA1,EP6739,Female Group 61,65,2,13,13.6625,110,13.821713065
s:2015,Late,f:5SPA1,EP6739,Female Group 61,80,2,13,13.4826087,110,13.821713065
s:2015,Late,f:5SPA1,EP6739,Female Group 61,95,2,13,13.66842105,110,13.821713065
s:2015,Late,f:5SPA1,EP6739,Female Group 61,110,2,13,14.8,110,13.821713065
s:2015,Late,f:5SPA1,EP6739,Female Group 61,125,2,13,14.07368421,110,13.821713065
s:2015,Late,f:5ITA1_,EP6741,Female Group 51,80,1,13,13.43333333,99,16.221322383
s:2015,Late,f:5ITA1_,EP6741,Female Group 51,95,1,13,12.98,99,16.221322383
s:2015,Late,f:5ITA1_,EP6741,Female Group 51,110,1,13,15.27272727,99,16.221322383
s:2015,Late,f:5ITA1_,EP6741,Female Group 51,125,1,13,14.86153846,99,16.221322383
s:2015,Late,f:5ITA1_,EP6741,Female Group 51,65,2,13,14.86,99,16.221322383
s:2015,Late,f:5ITA1_,EP6741,Female Group 51,80,2,13,15.59,99,16.221322383
s:2015,Late,f:5ITA1_,EP6741,Female Group 51,95,2,13,15.59230769,99,16.221322383
s:2015,Late,f:5ITA1_,EP6741,Female Group 51,110,2,13,13.05714286,99,16.221322383
s:2015,Late,f:5ITA1_,EP6741,Female Group 51,125,2,13,16.63125,99,16.221322383
s:2015,Late,f:5ITA3-,EP6741,Female Group 51,65,1,13,13.03333333,51,12.76575837
s:2015,Late,f:5ITA3-,EP6741,Female Group 51,80,1,13,15.56842105,51,12.76575837
s:2015,Late,f:5ITA3-,EP6741,Female Group 51,95,1,13,15.85909091,51,12.76575837
s:2015,Late,f:5ITA3-,EP6741,Female Group 51,110,1,13,14.97222222,51,12.76575837
s:2015,Late,f:5ITA3-,EP6741,Female Group 51,125,1,13,15.72727273,51,12.76575837
s:2015,Late,f:5ITA3_,EP6741,Female Group 51,65,2,13,15.305,82,15.112575104
s:2015,Late,f:5ITA3_,EP6741,Female Group 51,80,2,13,16.22222222,82,15.112575104
s:2015,Late,f:5ITA3_,EP6741,Female Group 51,95,2,13,16.52,82,15.112575104
s:2015,Late,f:5ITA3_,EP6741,Female Group 51,110,2,13,17.2,82,15.112575104
s:2015,Late,f:5ITA3_,EP6741,Female Group 51,125,2,13,16.86315789,82,15.112575104
s:2015,Late,f:5POR1,EP6741,Female Group 51,65,1,13,12.4495,60,13.941361944
s:2015,Late,f:5POR1,EP6741,Female Group 51,80,1,13,13.12225,60,13.941361944
s:2015,Late,f:5POR1,EP6741,Female Group 51,95,1,13,11.59166667,60,13.941361944
s:2015,Late,f:5POR1,EP6741,Female Group 51,110,1,13,9.89725,60,13.941361944
s:2015,Late,f:5POR1,EP6741,Female Group 51,125,1,13,10.26,60,13.941361944
s:2015,Late,f:5POR1,EP6741,Female Group 51,65,2,13,12.453,60,13.941361944
s:2015,Late,f:5POR1,EP6741,Female Group 51,80,2,13,12.458,60,13.941361944
s:2015,Late,f:5POR1,EP6741,Female Group 51,95,2,13,11.63925,60,13.941361944
s:2015,Late,f:5POR1,EP6741,Female Group 51,110,2,13,11.36425,60,13.941361944
s:2015,Late,f:5POR1,EP6741,Female Group 51,125,2,13,9.288666667,60,13.941361944
s:2015,Late,f:5SPA1,EP6741,Female Group 51,65,1,13,13.31764706,110,13.865045842
s:2015,Late,f:5SPA1,EP6741,Female Group 51,80,1,13,13.43,110,13.865045842
s:2015,Late,f:5SPA1,EP6741,Female Group 51,95,1,13,12.61666667,110,13.865045842
s:2015,Late,f:5SPA1,EP6741,Female Group 51,110,1,13,13.17,110,13.865045842
s:2015,Late,f:5SPA1,EP6741,Female Group 51,125,1,13,14.275,110,13.865045842
s:2015,Late,f:5SPA1,EP6741,Female Group 51,65,2,13,12.50769231,110,13.865045842
s:2015,Late,f:5SPA1,EP6741,Female Group 51,80,2,13,13.8,110,13.865045842
s:2015,Late,f:5SPA1,EP6741,Female Group 51,95,2,13,13.82631579,110,13.865045842
s:2015,Late,f:5SPA1,EP6741,Female Group 51,110,2,13,14.00625,110,13.865045842
s:2015,Late,f:5SPA1,EP6741,Female Group 51,125,2,13,14.73333333,110,13.865045842
s:2015,Late,f:5SPA1,NL6494,Female Group 15,65,1,13,11.2952381,110,13.896185742
s:2015,Late,f:5SPA1,NL6494,Female Group 15,80,1,13,11.43913043,110,13.896185742
s:2015,Late,f:5SPA1,NL6494,Female Group 15,95,1,13,13.36666667,110,13.896185742
s:2015,Late,f:5SPA1,NL6494,Female Group 15,110,1,13,13.9452381,110,13.896185742
s:2015,Late,f:5SPA1,NL6494,Female Group 15,125,1,13,13.52439024,110,13.896185742
s:2015,Late,f:5SPA1,NL6494,Female Group 15,65,2,13,12.83469388,110,13.896185742
s:2015,Late,f:5SPA1,NL6494,Female Group 15,80,2,13,13.186,110,13.896185742
s:2015,Late,f:5SPA1,NL6494,Female Group 15,95,2,13,13.86904762,110,13.896185742
s:2015,Late,f:5SPA1,NL6494,Female Group 15,110,2,13,14.206,110,13.896185742
s:2015,Late,f:5SPA1,NL6494,Female Group 15,125,2,13,14.59111111,110,13.896185742
s:2015,Late,f:5ITA3-,P1547,,65,1,13,11.52307692,51,12.911086546
s:2015,Late,f:5ITA3-,P1547,,80,1,13,14.425,51,12.911086546
s:2015,Late,f:5ITA3-,P1547,,95,1,13,13.215,51,12.911086546
s:2015,Late,f:5ITA3-,P1547,,110,1,13,14.31052632,51,12.911086546
s:2015,Late,f:5ITA3-,P1547,,125,1,13,14.275,51,12.911086546
s:2015,Late,f:5ITA3_,P1547,,65,2,13,15.215,82,15.260823955
s:2015,Late,f:5ITA3_,P1547,,80,2,13,14.36666667,82,15.260823955
s:2015,Late,f:5ITA3_,P1547,,95,2,13,14.69230769,82,15.260823955
s:2015,Late,f:5ITA3_,P1547,,110,2,13,12.88,82,15.260823955
s:2015,Late,f:5ITA3_,P1547,,125,2,13,12.8,82,15.260823955
s:2015,Late,f:5ITA1_,P1758,,80,1,13,16,99,16.033669324
s:2015,Late,f:5ITA1_,P1758,,95,1,13,14.5125,99,16.033669324
s:2015,Late,f:5ITA1_,P1758,,110,1,13,18.06428571,99,16.033669324
s:2015,Late,f:5ITA1_,P1758,,125,1,13,18.2875,99,16.033669324
s:2015,Late,f:5ITA1_,P1758,,65,2,13,14.87142857,99,16.033669324
s:2015,Late,f:5ITA1_,P1758,,80,2,13,16.99166667,99,16.033669324
s:2015,Late,f:5ITA1_,P1758,,95,2,13,17.12857143,99,16.033669324
s:2015,Late,f:5ITA1_,P1758,,110,2,13,16.2,99,16.033669324
s:2015,Late,f:5ITA1_,P1758,,125,2,13,18.8,99,16.033669324
s:2015,Late,f:5ITA3-,P1758,,65,1,13,12.16,51,12.893648387
s:2015,Late,f:5ITA3-,P1758,,80,1,13,13.17058824,51,12.893648387
s:2015,Late,f:5ITA3-,P1758,,95,1,13,14.35625,51,12.893648387
s:2015,Late,f:5ITA3-,P1758,,110,1,13,14.20666667,51,12.893648387
s:2015,Late,f:5ITA3-,P1758,,125,1,13,14.74444444,51,12.893648387
s:2015,Late,f:5ITA3_,P1758,,65,2,13,14.45294118,82,15.178090232
s:2015,Late,f:5ITA3_,P1758,,80,2,13,15.50714286,82,15.178090232
s:2015,Late,f:5ITA3_,P1758,,95,2,13,15.55555556,82,15.178090232
s:2015,Late,f:5ITA3_,P1758,,110,2,13,15.7625,82,15.178090232
s:2015,Late,f:5ITA3_,P1758,,125,2,13,15.46,82,15.178090232
s:2016,Early,f:CZECH2,AMBROSINI,,50,1,13,7.365,47,9.4295904626
s:2016,Early,f:CZECH2,AMBROSINI,,65,1,13,8.438125,47,9.4295904626
s:2016,Early,f:CZECH2,AMBROSINI,,80,1,13,8.7475,47,9.4295904626
s:2016,Early,f:CZECH2,AMBROSINI,,95,1,13,8.796,47,9.4295904626
s:2016,Early,f:CZECH2,AMBROSINI,,110,1,13,8.42,47,9.4295904626
s:2016,Early,f:POLAND,AMBROSINI,,50,1,13,10.56341463,100,13.600255837
s:2016,Early,f:POLAND,AMBROSINI,,65,1,13,12.30789474,100,13.600255837
s:2016,Early,f:POLAND,AMBROSINI,,80,1,13,13.37380952,100,13.600255837
s:2016,Early,f:POLAND,AMBROSINI,,95,1,13,14.28536585,100,13.600255837
s:2016,Early,f:POLAND,AMBROSINI,,110,1,13,14.47567568,100,13.600255837
s:2016,Early,f:POLAND,AMBROSINI,,50,2,13,10.0875,100,13.600255837
s:2016,Early,f:POLAND,AMBROSINI,,65,2,13,11.36052632,100,13.600255837
s:2016,Early,f:POLAND,AMBROSINI,,80,2,13,13.06904762,100,13.600255837
s:2016,Early,f:POLAND,AMBROSINI,,95,2,13,13.90243902,100,13.600255837
s:2016,Early,f:POLAND,AMBROSINI,,110,2,13,14.00487805,100,13.600255837
s:2016,Early,f:6GRU1,DELITOP,,50,1,13,5.5992,90,6.0599649049
s:2016,Early,f:6GRU1,DELITOP,,65,1,13,6.405,90,6.0599649049
s:2016,Early,f:6GRU1,DELITOP,,80,1,13,7.44325,90,6.0599649049
s:2016,Early,f:6GRU1,DELITOP,,95,1,13,7.374714286,90,6.0599649049
s:2016,Early,f:6GRU1,DELITOP,,110,1,13,7.376,90,6.0599649049
s:2016,Early,f:6GRU1,DELITOP,,50,2,13,5.479428571,90,6.0599649049
s:2016,Early,f:6GRU1,DELITOP,,65,2,13,6.399823529,90,6.0599649049
s:2016,Early,f:6GRU1,DELITOP,,80,2,13,7.324866667,90,6.0599649049
s:2016,Early,f:6GRU1,DELITOP,,95,2,13,6.79675,90,6.0599649049
s:2016,Early,f:6GRU1,DELITOP,,110,2,13,7.570642857,90,6.0599649049
s:2016,Early,f:6GRU1,EA3204,Female Group 14,50,1,13,4.102428571,90,6.2579810668
s:2016,Early,f:6GRU1,EA3204,Female Group 14,65,1,13,4.5900625,90,6.2579810668
s:2016,Early,f:6GRU1,EA3204,Female Group 14,80,1,13,5.327583333,90,6.2579810668
s:2016,Early,f:6GRU1,EA3204,Female Group 14,95,1,13,5.254,90,6.2579810668
s:2016,Early,f:6GRU1,EA3204,Female Group 14,110,1,13,5.930923077,90,6.2579810668
s:2016,Early,f:6GRU1,EA3204,Female Group 14,50,2,13,4.3884,90,6.2579810668
s:2016,Early,f:6GRU1,EA3204,Female Group 14,65,2,13,4.1608125,90,6.2579810668
s:2016,Early,f:6GRU1,EA3204,Female Group 14,80,2,13,5.384533333,90,6.2579810668
s:2016,Early,f:6GRU1,EA3204,Female Group 14,95,2,13,5.542692308,90,6.2579810668
s:2016,Early,f:6GRU1,EA3204,Female Group 14,110,2,13,5.266785714,90,6.2579810668
s:2016,Early,f:6GRU2,EA3204,Female Group 14,80,1,13,6.00584,112,6.1331906283
s:2016,Early,f:6GRU2,EA3204,Female Group 14,110,1,13,6.111546154,112,6.1331906283
s:2016,Early,f:6GRU2,EA3204,Female Group 14,50,2,13,5.55406,112,6.1331906283
s:2016,Early,f:6GRU2,EA3204,Female Group 14,65,2,13,5.674276923,112,6.1331906283
s:2016,Early,f:6GRU2,EA3204,Female Group 14,80,2,13,6.265585714,112,6.1331906283
s:2016,Early,f:6GRU2,EA3204,Female Group 14,95,2,13,6.029876923,112,6.1331906283
s:2016,Early,f:6GRU2,EA3204,Female Group 14,110,2,13,6.19591,112,6.1331906283
s:2016,Early,f:6GRU1,EC2907,Female Group 14,50,1,13,5.319866667,90,6.1478578851
s:2016,Early,f:6GRU1,EC2907,Female Group 14,65,1,13,5.836933333,90,6.1478578851
s:2016,Early,f:6GRU1,EC2907,Female Group 14,80,1,13,6.375666667,90,6.1478578851
s:2016,Early,f:6GRU1,EC2907,Female Group 14,95,1,13,6.177333333,90,6.1478578851
s:2016,Early,f:6GRU1,EC2907,Female Group 14,110,1,13,6.246230769,90,6.1478578851
s:2016,Early,f:6GRU1,EC2907,Female Group 14,50,2,13,4.92725,90,6.1478578851
s:2016,Early,f:6GRU1,EC2907,Female Group 14,65,2,13,5.9682,90,6.1478578851
s:2016,Early,f:6GRU1,EC2907,Female Group 14,80,2,13,6.208153846,90,6.1478578851
s:2016,Early,f:6GRU1,EC2907,Female Group 14,95,2,13,6.55275,90,6.1478578851
s:2016,Early,f:6GRU1,EC2907,Female Group 14,110,2,13,6.246923077,90,6.1478578851
s:2016,Early,f:6GRU2,EC2907,Female Group 14,50,1,13,4.204925,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,65,1,13,5.16531,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,80,1,13,5.852866667,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,95,1,13,5.84284,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,110,1,13,5.789683333,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,50,2,13,5.48337,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,65,2,13,5.688866667,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,80,2,13,6.286938462,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,95,2,13,6.034890909,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,110,2,13,5.725892308,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,110,3,13,6.631385714,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,50,4,13,6.30315,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,65,4,13,6.306466667,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,80,4,13,6.86945,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,95,4,13,6.784735714,103,6.1424377797
s:2016,Early,f:6GRU2,EC2907,Female Group 14,110,4,13,7.112583333,103,6.1424377797
s:2016,Early,f:6GRU1,EC3406,Female Group 1,50,1,13,5.456533333,90,6.070065469
s:2016,Early,f:6GRU1,EC3406,Female Group 1,65,1,13,6.1070625,90,6.070065469
s:2016,Early,f:6GRU1,EC3406,Female Group 1,80,1,13,7.375071429,90,6.070065469
s:2016,Early,f:6GRU1,EC3406,Female Group 1,95,1,13,6.896307692,90,6.070065469
s:2016,Early,f:6GRU1,EC3406,Female Group 1,110,1,13,7.223214286,90,6.070065469
s:2016,Early,f:6GRU1,EC3406,Female Group 1,50,2,13,6.027923077,90,6.070065469
s:2016,Early,f:6GRU1,EC3406,Female Group 1,65,2,13,6.082375,90,6.070065469
s:2016,Early,f:6GRU1,EC3406,Female Group 1,80,2,13,6.800125,90,6.070065469
s:2016,Early,f:6GRU1,EC3406,Female Group 1,95,2,13,7.366166667,90,6.070065469
s:2016,Early,f:6GRU1,EC3406,Female Group 1,110,2,13,7.525846154,90,6.070065469
s:2016,Early,f:6GRU2,EC3406,Female Group 1,50,1,13,5.294773333,109,6.1322437322
s:2016,Early,f:6GRU2,EC3406,Female Group 1,65,1,13,5.663754545,109,6.1322437322
s:2016,Early,f:6GRU2,EC3406,Female Group 1,80,1,13,6.103158333,109,6.1322437322
s:2016,Early,f:6GRU2,EC3406,Female Group 1,95,1,13,6.303627273,109,6.1322437322
s:2016,Early,f:6GRU2,EC3406,Female Group 1,110,1,13,6.05105,109,6.1322437322
s:2016,Early,f:6GRU2,EC3406,Female Group 1,50,2,13,5.814809091,109,6.1322437322
s:2016,Early,f:6GRU2,EC3406,Female Group 1,65,2,13,5.987553846,109,6.1322437322
s:2016,Early,f:6GRU2,EC3406,Female Group 1,80,2,13,6.31117,109,6.1322437322
s:2016,Early,f:6GRU2,EC3406,Female Group 1,95,2,13,6.269342857,109,6.1322437322
s:2016,Early,f:6GRU2,EC3406,Female Group 1,110,2,13,6.54064,109,6.1322437322
s:2016,Early,f:6GRU1,ED3412,Female Group 7,50,1,13,5.686142857,90,6.068208693
s:2016,Early,f:6GRU1,ED3412,Female Group 7,65,1,13,6.342533333,90,6.068208693
s:2016,Early,f:6GRU1,ED3412,Female Group 7,80,1,13,7.279153846,90,6.068208693
s:2016,Early,f:6GRU1,ED3412,Female Group 7,95,1,13,7.107230769,90,6.068208693
s:2016,Early,f:6GRU1,ED3412,Female Group 7,110,1,13,7.466,90,6.068208693
s:2016,Early,f:6GRU1,ED3412,Female Group 7,50,2,13,5.776923077,90,6.068208693
s:2016,Early,f:6GRU1,ED3412,Female Group 7,65,2,13,6.119933333,90,6.068208693
s:2016,Early,f:6GRU1,ED3412,Female Group 7,80,2,13,7.131285714,90,6.068208693
s:2016,Early,f:6GRU1,ED3412,Female Group 7,95,2,13,6.763916667,90,6.068208693
s:2016,Early,f:6GRU1,ED3412,Female Group 7,110,2,13,7.354615385,90,6.068208693
s:2016,Early,f:6GRU2,ED3412,Female Group 7,50,1,13,4.81995625,109,6.1657321223
s:2016,Early,f:6GRU2,ED3412,Female Group 7,65,1,13,5.350318182,109,6.1657321223
s:2016,Early,f:6GRU2,ED3412,Female Group 7,80,1,13,5.751272727,109,6.1657321223
s:2016,Early,f:6GRU2,ED3412,Female Group 7,95,1,13,5.612245455,109,6.1657321223
s:2016,Early,f:6GRU2,ED3412,Female Group 7,110,1,13,5.992057143,109,6.1657321223
s:2016,Early,f:6GRU2,ED3412,Female Group 7,50,2,13,5.31342,109,6.1657321223
s:2016,Early,f:6GRU2,ED3412,Female Group 7,65,2,13,5.691983333,109,6.1657321223
s:2016,Early,f:6GRU2,ED3412,Female Group 7,80,2,13,6.11405,109,6.1657321223
s:2016,Early,f:6GRU2,ED3412,Female Group 7,95,2,13,6.2332,109,6.1657321223
s:2016,Early,f:6GRU2,ED3412,Female Group 7,110,2,13,5.811141667,109,6.1657321223
s:2016,Early,f:6GUA2,EF3318,Female Group 12,50,1,13,8.195614815,,
s:2016,Early,f:6GUA2,EF3318,Female Group 12,65,1,13,7.894087097,,
s:2016,Early,f:6GUA2,EF3318,Female Group 12,80,1,13,8.694503448,,
s:2016,Early,f:6GUA2,EF3318,Female Group 12,95,1,13,8.689677778,,
s:2016,Early,f:6GUA2,EF3318,Female Group 12,110,1,13,8.533315385,,
s:2016,Early,f:6GUA3,EF3318,Female Group 12,50,1,13,4.894479412,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,65,1,13,5.206134375,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,80,1,13,5.743851515,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,95,1,13,5.084093103,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,110,1,13,5.852928571,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,50,2,13,5.223894118,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,65,2,13,6.063779412,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,80,2,13,5.750864516,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,95,2,13,6.651343243,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,110,2,13,5.655521053,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,50,3,13,5.445781818,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,65,3,13,5.677,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,80,3,13,5.687577419,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,95,3,13,5.814991667,15,5.9919982534
s:2016,Early,f:6GUA3,EF3318,Female Group 12,110,3,13,5.890805556,15,5.9919982534
s:2016,Early,f:6GRU1,EG3222,Female Group 18,50,1,13,5.019076923,90,6.1359182858
s:2016,Early,f:6GRU1,EG3222,Female Group 18,65,1,13,5.8863125,90,6.1359182858
s:2016,Early,f:6GRU1,EG3222,Female Group 18,80,1,13,6.471846154,90,6.1359182858
s:2016,Early,f:6GRU1,EG3222,Female Group 18,95,1,13,6.516307692,90,6.1359182858
s:2016,Early,f:6GRU1,EG3222,Female Group 18,110,1,13,6.582272727,90,6.1359182858
s:2016,Early,f:6GRU1,EG3222,Female Group 18,50,2,13,5.002,90,6.1359182858
s:2016,Early,f:6GRU1,EG3222,Female Group 18,65,2,13,5.4706875,90,6.1359182858
